Auteur;P1;Ecole_pays_1;P_Dates;Id
GERUZET FRERES;?, ?;BELGIQUE;;2851
GERVAIS;;;;12406
GERVAIS G;;;;20056
GERVIG J H;;FRANCE;;30367
GERZ JOCHEN;Berlin, 1940;ALLEMAGNE;1940;1614
GETTE PAUL ARMAND;Lyon (rhône), 1927;;1927;11217
GIACOMELLI MARIO;Senigallia (italie), 1925, senigallia (italie), 2000;;1925-2000;11201
GIACOSA;;;;15696
GIBERT LOUIS;;;;15105
GIBSON RALPH;Los angeles, 1939;ETATS-UNIS;1939;13431
GIDAL TIM;Munich, 1909, jérusalem, 1996;ALLEMAGNE;1909-1996;13245
GILBERT & GEORGE;;;;35550
GILBERT AND GEORGE;;;;13707
GILETTA;Edition giletta, phot, nice;FRANCE;;34069
GILETTA FRERES;;;;15819
GILETTA J & CIE;1856, 1933;;1856-1933;15709
GILETTA L & CIE;;;;15777
GILLES JACQUES;;;;18353
GILLET H;;;;20863
GILLI LUCA;Cavriago, 1965;ITALIE;1965;3983
GINESTET;;;;9837
GIORDAN ALBERT;Nice, 1949;FRANCE;1949;13485
GIORDAN PH;;;;16387
GIOVANELLI JEAN PIERRE;Monte-carlo, 1936;;1936;34071
GIOVANNETTI MATTEO;Edition d'art gonthier-seghers, paris, printed in switzerland;FRANCE;;34072
GIOVANNI DI PAOLO;;;;834
GIOVENDO;;;;14909
GIRARD;;;;15976
GIRARD THIERRY;Nantes, 1951;FRANCE;1951;2975
GIRARDET KARL;;;;1267
GIRARDOT CH & CIE;Actif de 1924 à 1929;;1924-1929;25902
GIRAUD;;;;18851
GIRAUDON;;;;17046
GIRAUDON A;15 rue bonaparte à paris, peynot : villeneuve-sur-yonne, 1850, paris, 1932, prix de rome de sculpture en 1880;FRANCE;15-1850-1932-1880;9257
GIRAUDUS;;;;19692
GIREUD;;;;15251
GIRGENTI;;;;274
GIRMA;;;;17626
GIROT LEON FILS;photographe. 12 rue ste catherine. bordeaux.;;12;8886
GIROUX;Edition marré, tabac, à grand;;;24808
GIROUX ANDRE;Paris, 1801, paris, 1879;FRANCE;1801-1879;2330
GITLE;;;;14656
GITON RENE;;;;13250
GIUBERT;;;;15723
GLASER LOUIS;;;;16238
GLATIGNY;;;;18661
GLATTFELDER HANSJORG;;;;13844
GLOBETROTTER;;;;25826
GOBELI CHRISTIAN;;;;10148
GOBINET DE VILLECHOLLES FRANÇOIS MARIE LOUIS;;;;8898
GODARD J;;;;14401
GODART JEANNE;femme;;;12383
GODET;Photographe à paris;FRANCE;;699
GODWIN FAY;Berlin, 1931, femme;ALLEMAGNE;1931;1380
GOLAR J;;;;25213
GOLDSWORTHY ANDY;Cheshire (royaume-uni), 1956;;1956;11348
GOMBERT P;;;;17769
GOMEZ SUZY;Pollenca, 1964, femme;ESPAGNE;1964;34073
GOMMRINGER EUGEN;;;;13843
GONCALVES FULVIA;;;;10579
GONDRAN CLAUDE;? 1823, ? 1913;;1823-1913;12746
GONTAUT BIRON RAOUL DE;;;;30343
GONTHIER SEGHERS;;;;34072
GOOSSENS J E;;;;11766
GORDON DOUGLAS;Glasgow, 1966;ROYAUME-UNI;1966;10713
GORGUE;;;;19713
GORGUES J;;;;17497
GOUBERT;;;;36184
GOUBERT RAYMOND;;;;34074
GOUDAL NOEMIE;france, 1984, ?, ?, femme, nationalité : française;FRANCE;1984;12142
GOUJON I;;;;15340
GOUJON JEAN;;;;14604
GOULARD J;;;;18648
GOULET F;;;;20114
GOUPIL;charrecey (saône-et-loire), 1818, tournus (saône-et-loire), 1895;;1818-1895;25500
GOUPIL & CIE;1850, 1884;FRANCE;1850-1884;701
GOUPIL ET CIE;;FRANCE;;34105
GOUPIL VIBERT & CIE;societes goupil & vibert- goupil, vibert & cie 1841-1850, raisons sociales : goupil & vibert 1841-1846, goupil, vibert & cie 1846-1850, associés : adolphe goupil, théodore vibert 1841-1850 alfred mainguet 1846-1850;FRANCE;1841-1850-1841-1846-1846-1850-1841-1850-1846-1850;23436
GOURDIN L;;;;8710
GOUTAGNY X;;;;13692
GOUTTEFANGEAS J;;;;15003
GOYET;;;;24647
GOZARD YOHANN;Montluçon (allier), 1977;;1977;11391
GR C;;;;20135
GRAF ACHIM;;;;13102
GRAF ESTERHAZY;;;;3928
GRAHAM DAN;urbana, 1942, nationalité : américaine;;1942;12012
GRAHAM RODNEY;Abbotsford, 1949;CANADA;1949;10605
GRAILLON CESAR;;;;11577
GRAND BAZAR;;;;17272
GRAND BAZAR DU PROGRES;;;;27046
GRAND BAZAR PARISIEN;;;;17701
GRAND HOTEL;;;;15811
GRAND HOTEL DU SOLEIL D'OR;;;;29680
GRANDDIDIER CH;;;;17323
GRANDS MAGASINS DU LOUVRE;Grand magasin parisien fondé en 1855, et fermé définitivement en 1974;FRANCE;1855-1974;26248
GRANIER;;;;18614
GRAS;;;;15130
GRAS JANIE;Paris, 1935, femme;FRANCE;1935;13502
GRAUERHOLZ ANGELA;hambourg, 1952, ?, ?, femme, nationalité : canadienne;CANADA;1952;12146
GRAVIER NICOLE;Arles, 1949, femme;FRANCE;1949;10421
GREENOAK PATTERSON WALTER;;;;24105
GREENWOOD MARIANNE;Gallivare (suède), 1916, antibes, 2006, femme;SUEDE;1916-2006;12792
GREFF;;;;15392
GREGOIRE;;;;14709
GREUZE JEAN BAPTISTE;;;;838
GRIGGIO JACQUES;Marseille, 1944;FRANCE;1944;13190
GRIMAL LOUIS;;;;24611
GRIPP CARLO;;;;1584
GROB ULRIC;;;;8693
GRONON PHILIPPE;?, 1964;;1964;12016
GROOTECLAES HUBERT;Aubel, 1927, embourg, 1994;BELGIQUE;1927-1994;1379
GROOVER JAN;Plainfield, new jersey (usa), 1943, femme;;1943;24563
GROS ANTOINE JEAN BARON;Éditeurs léon & lévy, de 1901 à 1932;;1901-1932;24968
GROSJEAN R;;;;24681
GROUPE DE CANEVAS DE TIR;wikipedia);;;24608
GRUAU RENE;rimini, 1910, rome, 2004, nationalité : italienne, française;;1910-2004;34076
GRUBER HETUM;Tilsit, 1937;ALLEMAGNE;1937;1359
GRUX FRANCIS;;;;20933
GSELL E;;FRANCE;;1322
GUALINA ALAIN;Manosque, 1949;FRANCE;1949;13387
GUARNIERI;;;;15137
GUEDY GASTON;;;;18261
GUENDE;photographe à marseille;FRANCE;;34077
GUENIOT CLAUDINE;?, 1946, femme;FRANCE;1946;13188
GUERIN GILLES;;;;492
GUERIN PAUL;à bracy;;;34098
GUERY;;;;27149
GUESS JEFF;San jose (etats-unis), 1965, franco-américain;;1965;11396
GUEUVIN A;20 rue cassette, paris.;;20;8836
GUGGENHEIM H & CIE;;;;16918
GUIBERT HERVE;Paris, 1955, paris, 1991;;1955-1991;11139
GUICHARD E;;;;20820
GUIGOU;;;;16170
GUILLARD ALAIN;Nantes, 1952;FRANCE;1952;11794
GUILLAUME;;;;27346
GUILLAUME JEAN BAPTISTE CLAUDE EUGENE;;;;1124
GUILLAUMON JEAN CLAUDE;Lyon, 1943;FRANCE;1943;13712
GUILLEMIN MICHEL;Nancy, 1937;;1937;34099
GUILLEMINOT;;;;33659
GUILLEMINOT BOESPFLUG & CIE;fabricant de plaque et de papier photographique : papier guilleminot r, guilleminot, boespilug et cie - paris.;FRANCE;;34101
GUILLEMINOT R;Guilleminot r n'est pas un éditeur, mais un fabricant de plaque et de papier photographique;;;28183
GUILLIER HENRY;;;;20869
GUILLON ALEX;?, ?;;;3041
GUILLON VALENTIN;;;;13968
GUILLOT BERNARD;Bâle, 1950;FRANCE;1950;34102
GUILLOT KARL;;;;8578
GUILLOT L;;;;14137
GUILLOT YVES;Suresnes, 1951;FRANCE;1951;9385
GUILVARD PHILIPPE;;;;9736
GUIONIE & CIE;;;;19201
GUIPET;guipet est inscrit pour la première fois, comme photographe, dans l'annuaire garnier en 1859 rue de l'école de droit, en 1860 rue amiral roussin, puis de 1864 à 1875 au 15 rue vaillant à dijon. d'après sa carte de commerce, il annonce être le ' seul représentant du pantheon de l'ordre imperial de la légion d'honneur pour les départements de la côte d'or et de la saône et loire '. selon une carte de visite, le photographe deplace succède à guipet au 5 rue vaillant et annonce également être le ' seul représentant du pantheon de l'ordre imperial de la légion d'honneur pour les départements de la côte d'or et de la saône et loire ';;1859-1860-1864-1875-15-5;8555
GUIRAUD;;;;8366
GUIRAUD J;;;;20798
GUITTARD;;;;18509
GURSKY ANDREAS;leipzig, 1955;;1955;12018
GUTTMANN MARTIN;;;;11989
GUY;;;;8957
GUY & MOCKEL;entreprise de photographie 10 boulevard montmartre maison du musée grévin paris#mockel : photographe, paris;;10;8957
GUYONNET H;;;;25217
GUYOT;;;;12398
GUYOT E;;;;17303
H B;;;;24776
H C;;;;19336
H D;;;;16570
H G & CIE;;;;16833
H L;Éditeur à paris;;;27880
H S;;;;11632
H V;;;;20232
HAACKE HANS;;;;12020
HAAG MICHEL;;;;13499
HACHETTE;Éditions la cigogne;;;25012
HACHETTE & CIE;;;;14589
HADLEY G;;;;3956
HAERTSCH ARDISSON & STOCKER W;;;;16379
HAINAUX P;;;;19900
HAINS RAYMOND;Saint-brieuc, 1926, paris, 2005;FRANCE;1926-2005;10035
HAJAMADI FARIBA;isfahan, 1957, femme;;1957;12021
HALASZ GYULA;;;;2277
HALL WILLIAM;?, 1826 vers, ?, ?;;1826;24151
HALLIER EUGENE;;;;12621
HALLO CHARLES JEAN;Lille, 1882, senlis, 1969;;1882-1969;30374
HAMANN NICOLAS;;;;10840
HAMONIC E;;;;20361
HANFSTAENGL ERWIN;? 1838, ? 1904;;1838-1904;12741
HANFSTAENGL FRANZ;Baiernrain, 1804, munich, 1877;ALLEMAGNE;1804-1877;1525
HANSEN BEN;Zutendaal (belgique), 1940;;1940;11154
HANSEN GEORG EMIL;? 12 mai 1833, ? 21 décembre 1891;;12-1833-21-1891;12760
HANSEN SCHOU ET WELLER;;;;14213
HANSI;;;;25189
HAOND COLLARD;;;;16994
HARANG L;;;;11607
HARCOURT;Le studio harcourt est un studio photographique fondé à paris en 1934 par cosette harcourt et les frères lacroix. il est actuellement situé au 10, rue jean-goujon dans le 8e arrondissement de paris. toujours en activité, il s'illustre en particulier pour ses portraits en noir et blanc des stars de cinéma et de personnalités;;1934-10-8;8471
HARDING JAMES DUFFIELD;depford, 1798, depford, 1863, nationalité : britannique;GRANDE-BRETAGNE;1798-1863;34122
HARDOUIN MANSART JULES;;;;20144
HARLE;;;;27561
HARLINGUE ALBERT;1879 - 1963;;1879-1963;13890
HARMELIN;Actif dès 1890;FRANCE;1890;26282
HARMIGNIES E;;;;27117
HARMONIC E;;;;20996
HARPIGNIES HENRI;valenciennes, 1819, saint-privé, 1916, braun : actif de 1902 à 1930;;1819-1916-1902-1930;8630
HARPILLARD;;;;14499
HAUG HANS;;;;4032
HAUROT PASCALE;;;;27869
HAUSHERR PASCAL;Louviers, 1957;;1957;34125
HAUSMANN RAOUL;Vienne, 1886, limoges, 1971;AUTRICHE;1886-1971;10608
HAUTMONT;;;;35784
HAUVION CH;Photographe à troyes;;;29928
HAVANE DE LA;;;;14789
HAVAS DANIEL;;;;11477
HAWKE JOHN;?, ?, ?, ?;;;12756
HAWKINS CHARLES;;;;24153
HAZAN FERNAND;;;;18263
HAZE;;;;12457
HEARTFIELD JOHN;Berlin, 1891, berlin, 1968;ALLEMAGNE;1891-1968;4181
HEBERT ERNEST;Né en 1817, mort en 1908;FRANCAISE;1817-1908;23558
HEBERT MME;?, ?, femme;FRANCE;;708
HEBINGER JACQUES;Aiguillon, 1947, ?, 2007;FRANCE;1947-2007;2579
HECKEL PIERROT;;;;4079
HEDEL YANNIG;Saint-nazaire, 1948;FRANCE;1948;1403
HEER TSCHUDI SAMUEL;Matt, 1811, lausanne, 1889, photographe suisse;;1811-1889;24018
HEILMANN JEAN JACQUES;mulhouse, 1822, gelos (pyrénées atlantiques), 1859;FRANCE;1822-1859;23434
HELIAS;;;;17562
HELIO JEAN BERNARD;;;;14673
HELIOS;;;;3791
HELLAY;;;;20947
HENRARD R;Photographe à l'ign;FRANCE;;678
HENRI FLORENCE;New-york, 1893, compiègne, 1982, femme;FRANCE;1893-1982;11518
HENRI MANUEL;1874, 1947. photographe officiel du gouvernement de 1914 à 1944.;;1874-1947-1914-1944;23468
HENRIET FREDERIC;;;;12377
HENROT CAMILLE;paris, 1978 (naissance), femme;;1978;8443
HERBERTH CARL;viennes, 1822, viennes, 1892;;1822-1892;24124
HERBRUGER E;guatemala;;;8736
HERING HENRY;Londres, 1814, reigate, 1893;;1814-1893;24070
HERMAN GUSTAVE;;;;29700
HERMIGNIES E;Éditeur à paris;;;28345
HERPICH MARTIN;;;;29215
HERRMANN MATTHIAS;Münich, 1963;ALLEMAGNE;1963;8440
HERSKOWIZA FILS;;;;34131
HERTIG LOUIS;;;;24680
HERVE;;;;17013
HERVE HENRI;;;;17015
HERVEOU ALAIN;Reims (marne), 1959;;1959;11198
HEUPEL;Éditeur à soissons;;;29219
HEUZE JEAN JACQUES;;;;13495
HIDEUX CHARLES;;;;3048
HIDO TODD;kent, 1968, ?, ?, nationalité : américaine;;1968;34132
HILLE L;;;;15868
HILLIARD JOHN;Lancaster, 1945;ROYAUME-UNI;1945;13713
HILLS & SAUNDERS;;GRANDE-BRETAGNE;;34134
HINGRE LEON;;;;29809
HIOLIN LOUIS AUGUSTE;;;;14614
HOBBING & CO;;;;17983
HOCQUET;;;;29516
HOFFERT W;Photographe de la cour;ALLEMAGNE;;1308
HOLBEIN HANS LE JEUNE;;;;896
HOMUALK CHARLES;;;;21103
HOOPER GEORGES;?, 19e siècle, ?, ?;;19;23983
HOPITAL MR;villeneuve-sur-yonne, 1850, paris, 1932, prix de rome de sculpture en 1880;FRANCE;1850-1932-1880;9053
HORIZONS DE FRANCE;;;;15727
HORSFIELD CRAIGIE;Cambridge, 1949;ROYAUME-UNI;1949;11863
HORVAT FRANK;Abbazia, 1928;ITALIE;1928;13103
HOSOE EIKOH;Yonezawa, 1933;JAPON;1933;34135
HOTEL DES BAIGNEURS;;;;21009
HOTEL LION ROUGE;Éditeur à soissons;;;28710
HOTZ M;;;;19431
HOUDE H;;;;14487
HOUPPE CELESTIN;photographe. 11 place de l'arsenal - st-omer;;11;8935
HOURLIER A;;;;15380
HOWLETT ROBERT;1830 ,1858;GRANDE-BRETAGNE;1830-1858;722
HUBAUT JOEL;Amiens (somme), 1947;;1947;11378
HUBERT FREDERIC;Paris, 1964;;1964;25616
HUEBLER DOUGLAS;Ann arbor, 1924, truro, 1997;ETATS-UNIS;1924-1997;13708
HUGHAN ALLAN;angleterre, circa 1834, tamoa, 16-11-1883, capitaine de vaisseau. photographe en nouvelle-calédonie (1871-1883);;1834-16-11-1883-1871-1883;34137
HUGO CHARLES;Paris, 1826-11-03, bordeaux, 1871-03-13, journaliste;;1826-11-03-1871-03-13;32917
HUGO FRANÇOIS VICTOR;;;;32952
HUGO VICTOR;Victor hugo règle la mise en scène, son fils effectue la prise de vue;;;32951
HUMBERT DE MOLARD LOUIS ADOLPHE;paris, 1800-10-30, ?, 1874, nationalité : française;;1800-10-30-1874;9518
HURLEY F;;;;34141
HURRELL GEORGE;Cincinnati, 1904, hollywood, 1992;ETATS-UNIS;1904-1992;1705
HURTADO ERIC;Rabat (maroc), 1959;;1959;11379
HUSTINX DAMIEN;Le liège (indre-et-loire), 1954;;1954;11197
HUTINET M;;;;18383
HUTINET PH;;;;34142
HUTTE AXEL;essen, 1951, ?, ?, nationalité : allemande;;1951;12024
HUYNH JEAN BAPTISTE;châteauroux, 1966, ?, ?;;1966;8439
I B;;;;15245
I C;;;;17982
I G;;;;36210
I I G;;;;14733
I K C;;;;20264
I M L;;;;25808
I P;;;;19017
I P M;Actif de 1910 à 1924;;1910-1924;25872
I S;;;;14262
IAVICOLI CARLO;Pescara (italie), 1954;;1954;11186
IBRAHIM FARES;?, 1957;;1957;11184
IDA;;;;17965
IDEAL;;;;14659
IDEALE;;;;33579
IGLESIAS CRISTINA;Saint-sébastien, 1956, femme;ESPAGNE;1956;13830
IMA;;;;15141
IMAGE COLLEE LABORATOIRE PHOTOGRAPHIQUE;;;;11599
IMBERT & CIE;;;;16536
IMBERT L;;;;15243
IMER SCHNEIDER EDMOND;;;;21088
IMPENS CHRISTIAN;Nice, 1953;FRANCE;1953;34143
IMPRESSIONS ARTISTIQUES;;;;8542
IMPRIMERIE ARMORICAINE;;;;27921
IMPRIMERIE BAYEUSAINE;;;;19436
IMPRIMERIE DE NANTERRE;;;;29719
IMPRIMERIE DE VAUGIRARD;;;;30249
IMPRIMERIE MODERNE;;;;20267
IMPRIMERIE NOUVELL;;;;15628
IMPRIMERIE NOUVELLE PHOTOGRAPHIQUE;;;;18584
IMPRIMERIE PELUX;;;;25054
IMPRIMERIE S H;;;;9506
IMPRIMERIES REUNIES DE NANCY;;;;12426
INCONNU;Guilleminot r, boespflug & cie n'est pas un éditeur, mais un fabricant de plaque et de papier photographique;FRANCE;;624
INCORPORA G;Photographe à palerme;ITALIE;;724
INGRES JEAN AUGUSTE DOMINIQUE;Né en 1780, mort en 1867;FRANCAISE;1780-1867;23587
INTERGUGLIELMI & CIE EUGENIO;Photographe à palerme;ITALIE;;736
IPM;;;;35608
IRIS;;;;14857
ISAACS JOHN;Lancaster (royaume-uni), 1968;;1968;11382
ISABEY JEAN BAPTISTE;Éditeurs léon & lévy, de 1901 à 1932;;1901-1932;24965
ISLER VERA;Berlin, 1931, femme;SUISSE;1931;34144
ISMAEL;;;;17373
ISNARD;;;;18171
J A;;;;11682
J B;;;;14567
J B B;;;;18415
J B I;;;;16981
J C;;;;15464
J D 8;;;;27660
J F E;;;;24816
J G;;;;18573
J H;;;;14512
J J;;;;17072
J M;;;;17096
J M P;;;;18309
J O;;;;15470
J P;Collection j.p., villeneuve-les-avignon;FRANCE;;34152
J S T;;;;17304
J V;;;;15520
JACNO MARCEL;1904, 1989#le logo du tnp puis l'ensemble de son identité visuelle, de la ligne d'affiches à la collection du répertoire, en passant par le marquage des véhicules, les oriflammes, etc, ont été créés par jacno. il s'agit d'un des premiers systèmes d'identité globale réalisé en france. jacno crée pour le tnp un caractère typographique s'inspirant des lettrages aux pochoirs, ce caractère se nommera chaillot dès 1953. le logotype créé représente un tampon similaire à ceux qui s'appliquent sur les caisses des troupes théâtrales en tournée.;;1904-1989-1953;26962
JACOBY EMILE;;;;33754
JACOTIN CHARLES;;;;30536
JACQUEMIN CH;;;;24691
JACQUET ALAIN;Neuilly-sur-seine, 1939;FRANCE;1939;10261
JACQUIER;;;;14349
JACQUIN PAUL;;;;17124
JACQUINOD G;;;;34158
JAGEMANN CARL VON;?, 1819, ?, 1883;;1819-1883;24060
JALABERT CHARLES FRANÇOIS;;;;29
JALALI BAHMAN;Téhéran, 1944;IRAN;1944;11914
JAMIN & CIE;Jean théodore jamin (mort en 1867), actif entre 1851 et 1867, enseigne jamin et cie, localisé rue saint-martin avec une succursale 13 rue chapon à paris, associé à henry pierre voland et antoine labouriau;FRANCE;1867-1851-1867-13;26258
JAMMES LOUIS;france, 1958;;1958;12025
JANIER DUBRY O;;;;20929
JANNIOT ALFRED AUGUSTE;;;;24641
JANOT GUILLAUME;Nancy, 1966;FRANCE;1966;11851
JANSON;;;;17466
JARDEL REGIS JOSEPH;;;;20131
JARET O;"Imprimerie a. pinguet, avignon, collection ""alpin""";FRANCE;;34159
JARRE VVE;;;;14244
JARRY R;;;;15186
JAUBERT MELCHIOR;;;;15545
JAUSSAUD E;;;;18635
JAVACHEFF CHRISTO;;;;13745
JEAN & PEYROL;;;;15538
JEAN FELIX;Edition félix jean, avignon;FRANCE;;34160
JEAN ISABELLE;Gap (hautes-alpes), 1962, femme;;1962;11157
JEAN PIERRE;;;;14264
JEANGETTE C;;;;14770
JEANJEAN MARCEL;;;;27876
JEANMOUGIN YVES;Casablanca, 1944;FRANCE;1944;13532
JEANNE CLAUDE;;;;13747
JEANNIARD GEORGES;;;;25153
JEANRENAUD ALPHONSE FRANÇOIS;?, 1835, paris, 1895;FRANCE;1835-1895;1814
JEHLY POUPIN;;;;25813
JL;;;;34155
JOANNET J;;;;24724
JOGUET CANTINIER;;;;27741
JOINVILLE PRINCE DE;;;;1179
JOLIOT LEON ABRAHAM MARIUS;successeur du photographe le jeune.#le jeune : photographe : 350, rue st honoré (ancien hôtel de pontalba, près de la place vendôme), paris;;350;8740
JOLLIVET;;;;20792
JOLY JEAN PIERRE;le puley, 1909, charnay-lès-mâcon, 2003-08-28;FRANCE;1909-2003-08-28;8991
JONCHERY CHARLES;;;;497
JONES LINDA BENEDICT;Beloit, ?, femme;ETATS-UNIS;;13377
JONGH FRERES DE;data.bnf);;;34162
JONGKIND JOHAN BARTHOLD;Né en 1819, mort en 1891;HOLLANDAISE;1819-1891;23605
JONKER JAN;?, 1944;PAYS-BAS;1944;13432
JOOP GUSTAV;;;;14161
JORDY MICHEL;;;;17415
JOS;;;;21042
JOSAR;;;;27485
JOSSE LALANCE;;FRANCE;;13864
JOUANIN;;;;34164
JOUBERT F;Photographe à londres;GRANDE-BRETAGNE;;778
JOUBERT MLLE;;;;15230
JOUET MICHEL;;;;13843
JOUFFROY;;;;20965
JOUGLA;;;;14593
JOUMARD VERONIQUE;?, 1964, femme;;1964;12026
JOURDAN ALBERT;;;;18039
JOURNIAC MICHEL;Paris, 1935, paris, 1995;FRANCE;1935-1995;4033
JOUSSOS J;;;;26057
JOUVE VALERIE;Saint-etienne, 1964, femme;FRANCE;1964;10263
JOUVEN;;;;18411
JOVIN;;;;25175
JOYET A;;;;14473
JUGNET ANNE MARIE;?, 1958, femme;;1958;12027
JULIA ROBERT;Arles-sur-tech, ?;FRANCE;;10422
JULLIEN ALAIN;?, 1952;;1952;13370
JUMELET E;Éditeur à vailly-sur-aisne;;;27796
JUNGMANN J;;;;34170
JUNON;;;;18459
JUVEN   JOURNAUX;;;;18460
K D;;;;16541
KADAR JOZSEF;;;;13714
KAHN STEVE;?, 1943;;1943;12028
KAISER ALAIN;?, 1949;FRANCE;1949;2606
KALTENBACHER;photographe : 8 galerie du commerce à amiens;;8;8725
KAMMERER LUKA GERD;;;;13844
KANOVA GERMAINE;Reporter de guerre, femme, vivait encore en 1949;;1949;13104
KAPERA;Argenteuil, 1920, saint-georges-d'oléron, 1986;FRANCE;1920-1986;11797
KARRER;;;;19858
KARRER G;;;;24670
KARRER VVE;;;;20050
KATZ A H;;;;29808
KAWARA ON;Kariya (japon), 1933, new york (etats-unis), 2014;;1933-2014;11271
KEMPF CHRISTIAN;Neuviller-la-roche, 1953;FRANCE;1953;3298
KEN & CIE;;;;8968
KEN ALEXANDRE;le photographe alexandre ken exerce son métier au 10, boulevard montmartre dans la fin des années 1850 et dans les années 1860. nous lui devons de nombreux portraits 'cartes de visite'.;;10-1850-1860;8689
KENNA MICHAEL;Widnes, 1953;ETATS-UNIS,ROYAUME-UNI;1953;1413
KEREVER GEORGES DE;1868, 1949;;1868-1949;34172
KERN PASCAL;Paris, 1952, paris, 2007;FRANCE;1952-2007;1360
KERRY CHARLES;bombala, 03-04-1857, sydney, 26-05-1928;;03-04-1857-26-05-1928;34786
KERTESZ ANDOR;;;;13771
KERTESZ ANDRE;Budapest, 1894, new york, 1985;ETATS-UNIS,HONGRIE;1894-1985;13255
KHOTZ J;;FRANCE;;26054
KINDERMANN;;;;3933
KIRCHER ATHANASIUS;jésuite qui inventa le système de projection lumineuse par lanterne magique au milieu du xviie siècle;;;11734
KIRSTEIN JOACHIM FRIEDRICH II;;;;35692
KLEIN J;;;;24950
KLEY LOUIS;sens, 1833-03-17, sens, 1911-03-08, nationalité : française;;1833-03-17-1911-03-08;34787
KLINGER A;;;;2852
KLOTZ J;;FRANCE;;26061
KNECHT F;;;;34789
KNORR KAREN;francfort, 1954, femme, nationalité : anglaise, allemande;;1954;12086
KOBERWEIN;;;;780
KOCH;;;;19333
KODAK;;;;34016
KOKKINIAS PANOS;;;;11967
KOLAR JIRI;Protivin, 1914, prague, 2002;FRANCE,TCHECOSLOVAQUIE;1914-2002;10034
KOLB G;;;;3353
KOLLAR FRANÇOIS;Senec, 1904, créteil, 1979;FRANCE,TCHECOSLOVAQUIE;1904-1979;9933
KOLLER JULIUS;Piestany, 1939, bratislava, 2007;SLOVAQUIE;1939-2007;10838
KOOI ELLEN;leewarden, 1962, femme, nationalité : hollandaise;;1962;12088
KOPP;;;;13597
KOULLAK;;;;19230
KOVANDA JIRI;Prague, 1953;REPUBLIQUE TCHEQUE;1953;10831
KOWALSKI PIOTR;Lwow, 1927, paris, 2004;FRANCE,POLOGNE;1927-2004;10047
KRACKENBERGER H;;;;17227
KRAMER OSCAR;vienne, 1835, ?, 1892, nationalité : autrichienne;;1835-1892;24055
KRAMER P;Kramer p.;ALLEMAGNE;;34791
KRAMER RICHARD;;;;27505
KREMER SHAI;israël, 1974, nationalité : israélienne;;1974;12101
KRONENTAL LAURENT;paris, 1987, nationalité : française;;1987;34790
KRUGER BARBARA;Newark, 1945, femme;ETATS-UNIS;1945;13709
KRULL GERMAINE;Poznan, 1897, wetzlar, 1985, femme;FRANCE,POLOGNE;1897-1985;13258
KUCHARSKI ALEXANDRE;;;;8694
KULIGOWSKI EDDIE;Montargis, 1946;FRANCE;1946;13346
KULIGOWSKI EDOUARD;;;;13346
KUNODI VERA;Toulouse (haute-garonne), 1951, femme;;1951;11158
KUNZLI CARL;;;;27789
KUNZLI FRERES;;;;16083
KUNZLI TOBLER CARL;;;;25830
KUSAKABE KIMBEI;kofu, 1841, ?, 1934, nationalité :japon#stillfried raimund von : ?, 1838, vienne, 1911#atelier beato :;JAPON;1841-1934-1838-1911;3177
KUSIAN CHARLES;;;;2589
L A;;;;15280
L B;;;;17680
L C;;;;19474
L C H;;;;25824
L D;;;;19331
L D B;;;;11669
L ED;;;;19928
L G;;;;15749
L H;Éditeur à paris;;;28693
L M;;;;15418
L O;;;;15020
L P;;;;11631
L P M;;;;18400
L R;;;;14871
L S;;;;14429
L S PAITL S EDITEUR;;;;35784
L V;;;;19921
L'ABEILLE;;;;26363
L'ECLAIREUR;;;;15336
L'ETOILE;;;;19085
L'H;;;;25112
L'HIRONDELLE;;;;11726
L'HOPITAL CHARLES & CIE;;;;28299
L'HOSTE A;;;;14518
L'IMAGIER DE NOTRE DAME;;;;13693
L'UNIVERSELLE E B;;;;36240
LA BECHE;;;;26842
LA CIGOGNE;75, quai perrache, 69002 lyon;;75-69002;25016
LA FERTE JOUBERT FERDINAND JEAN DE;france, 1810, menton, 1884;;1810-1884;24114
LA FLECHE;;;;26932
LA MENAGERE;;;;20008
LA MESSAGERE ILLUSTREE;;;;28931
LA PENSEE;;;;12213
LA PHOTOGRAPHIE NOUVELLE;;FRANCE;;30364
LA PHOTOGRAPHIE UNIVERSELLE;;;;34792
LA PROVENCALE;;;;16268
LA RIVERA;;;;16917
LA SAMARITAINE;;;;18781
LABBE;;;;12379
LABOUCHE FRERES;;;;17295
LABOYE ROLAND;;;;34796
LACAZE ERNEST;;;;7726
LACOMBE & LACROIX;actif vers 1865 à genève en suisse;SUISSE;1865;34797
LACOMBE GEORGES;;;;9505
LACOSTE;Photographe à villers-cotterêts;;;30213
LACOTTE;;;;20749
LACOUR E;;;;15111
LACOUR EMILE;?, 1848, ?, 1913, pseudonyme de victor emile rosales : photographe, éditeur de cartes postales à marseille (data.bnf.fr), phototypie e. lacour - marseille;FRANCE;1848-1913;34799
LACROIX MME;;;;1132
LACROIX R;;;;20712
LADREY;;;;11781
LADREY ERNEST;?, 1831, ?, 1889, nationalité : française;;1831-1889;24112
LAFARGUE;;;;18431
LAFLORENTIE LUCIE;Moissac (tarn-et-garonne), 1983, femme;;1983;11440
LAFON ALBERT;1860, 1935;FRANCE;1860-1935;23632
LAFON DE CARMARSAC;;FRANCE;;23644
